url,xpath,url1-preclick,url2-postclick,nodeInfo,nodeInfoIMacros,Url-ringer,Url-id,Url-class,Url-xpath,Url-iMacros,
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[1]""}}}","{""nodeName"":""A"",""textContent"":""    n      n        n          n          n        n      n    n    1:01nnn    n n"",""pos"":1}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[2]/A[1]/SPAN[2],http://www.youtube.com/,http://www.youtube.com/watch?v=o8UCI7r1Aqw,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[2]/A[1]/SPAN[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[2]/a[1]/span[2]""}}}","{""nodeName"":""SPAN"",""textContent"":""2:05"",""pos"":1}",http://www.youtube.com/watch?v=o8UCI7r1Aqw,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=o8UCI7r1Aqw,http://www.youtube.com/watch?v=o8UCI7r1Aqw,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[1]/span[1]""}}}","{""nodeName"":""SPAN"",""textContent"":""n      n        n          n          n        n      n    "",""pos"":34}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]/SPAN[1]/SPAN[1],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]/SPAN[1]/SPAN[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1]/span[1]""}}}","{""nodeName"":""SPAN"",""textContent"":""n          n          n        "",""pos"":34}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]/SPAN[1]/SPAN[1]/IMG[1],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]/SPAN[1]/SPAN[1]/IMG[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""img"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1]/span[1]/img[1]""}}}","{""nodeName"":""IMG"",""textContent"":"""",""pos"":86}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/watch?v=8VcPF72MFsU,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]/SPAN[1],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[1]/SPAN[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[1]/span[1]/span[1]""}}}","{""nodeName"":""SPAN"",""textContent"":""n        n          n          n        n      "",""pos"":34}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[2],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[2]""}}}","{""nodeName"":""A"",""textContent"":""HITRECORD ON TV // :60 Trailer"",""pos"":1}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/watch?v=8VcPF72MFsU,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[2],http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[5]/DIV[1]/DIV[1]/DIV[3]/A[1]/SPAN[2]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""span"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[5]/div[1]/div[1]/div[3]/a[1]/span[2]""}}}","{""nodeName"":""SPAN"",""textContent"":""1:01"",""pos"":1}",http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=8VcPF72MFsU,http://www.youtube.com/watch?v=8VcPF72MFsU,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[6]/DIV[1]/DIV[1]/H2[1]/A[1],http://www.youtube.com/,http://www.youtube.com/user/DavidBynoe,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[6]/DIV[1]/DIV[1]/H2[1]/A[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[6]/div[1]/div[1]/h2[1]/a[1]""}}}","{""nodeName"":""A"",""textContent"":""n        David Bynoen      "",""pos"":1}",http://www.youtube.com/user/DavidBynoe,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/user/DavidBynoe,http://www.youtube.com/,TRUE
youtube.com,HTML/BODY/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[6]/DIV[1]/DIV[1]/DIV[1]/A[1],http://www.youtube.com/,http://www.youtube.com/watch?v=hrsDBdnj5E8,"{""xpath"":""HTML/BODY[1]/DIV[1]/DIV[4]/DIV[1]/DIV[3]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[2]/DIV[1]/DIV[2]/DIV[6]/DIV[1]/DIV[1]/DIV[1]/A[1]"",""snapshot"":{""type"":""DOM"",""prop"":{""nodeName"":""a"",""xpath"":""html/body[1]/div[1]/div[4]/div[1]/div[3]/div[1]/div[1]/div[1]/div[1]/div[2]/div[1]/div[2]/div[6]/div[1]/div[1]/div[1]/a[1]""}}}","{""nodeName"":""A"",""textContent"":""    n      n        n          n          n        n      n    n    3:14nnn    n n"",""pos"":1}",http://www.youtube.com/watch?v=hrsDBdnj5E8,http://www.youtube.com/,http://www.youtube.com/,http://www.youtube.com/watch?v=hrsDBdnj5E8,http://www.youtube.com/,TRUE
