"facebook.com","HTML/BODY","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/A[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/A[1]/I[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/A[1]/I[1]/U[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/INPUT[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[1]/TD[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[1]/TD[1]/LABEL[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[1]/TD[2]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[1]/TD[2]/LABEL[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[1]/INPUT[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[2]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[2]/INPUT[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[3]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[3]/LABEL[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[2]/TD[3]/LABEL[1]/INPUT[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]/TD[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]/TD[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]/TD[1]/DIV[1]/DIV[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]/TD[1]/DIV[1]/DIV[1]/INPUT[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]/TD[1]/DIV[1]/DIV[1]/LABEL[1]","https://www.facebook.com/"
"facebook.com","HTML/BODY/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/DIV[1]/FORM[1]/TABLE[1]/TBODY[1]/TR[3]/TD[1]/DIV[1]/INPUT[1]","https://www.facebook.com/"
